datetime,price_real,forecasted_price
2021-12-29 00:00:00,112.06,102.897798659274
2021-12-29 01:00:00,93.27,91.87373455317432
2021-12-29 02:00:00,94.37,84.76625511457759
2021-12-29 03:00:00,90.82,74.40319955564509
2021-12-29 04:00:00,94.01,71.73652139848056
2021-12-29 05:00:00,117.63,86.74970570350226
2021-12-29 06:00:00,139.98,130.90319303922632
2021-12-29 07:00:00,188.0,181.1151530225581
2021-12-29 08:00:00,200.0,214.94740047460692
2021-12-29 09:00:00,203.45,224.6598334300728
2021-12-29 10:00:00,204.2,213.84962594742848
2021-12-29 11:00:00,204.38,201.46569963415863
2021-12-29 12:00:00,205.61,175.00353616739307
2021-12-29 13:00:00,205.62,168.5725234344796
2021-12-29 14:00:00,205.7,185.8990869055762
2021-12-29 15:00:00,200.0,184.68773398940542
2021-12-29 16:00:00,195.99,172.27488897260542
2021-12-29 17:00:00,203.44,194.47121221561056
2021-12-29 18:00:00,183.93,178.6330972112378
2021-12-29 19:00:00,163.63,171.18965635252894
2021-12-29 20:00:00,130.06,156.4373576496086
2021-12-29 21:00:00,108.64,136.56736215733878
2021-12-29 22:00:00,106.34,125.42142656698327
2021-12-29 23:00:00,83.35,106.82182018123001
2021-12-30 00:00:00,73.08,89.23876026776642
2021-12-30 01:00:00,47.86,77.62363526856926
2021-12-30 02:00:00,33.12,68.28691504709613
2021-12-30 03:00:00,25.56,63.102125622446366
2021-12-30 04:00:00,21.36,61.91486012491839
2021-12-30 05:00:00,43.1,74.6899696354645
2021-12-30 06:00:00,52.97,101.40785211796785
2021-12-30 07:00:00,98.62,145.44534739346597
2021-12-30 08:00:00,118.45,181.68243349558335
2021-12-30 09:00:00,130.0,186.28491210251815
2021-12-30 10:00:00,130.0,166.00828714269895
2021-12-30 11:00:00,100.0,161.94286697847096
2021-12-30 12:00:00,130.0,151.23933080341732
2021-12-30 13:00:00,112.43,150.6028253448704
2021-12-30 14:00:00,109.9,151.16218875451295
2021-12-30 15:00:00,140.0,150.83566078927097
2021-12-30 16:00:00,117.51,146.1447268841962
2021-12-30 17:00:00,182.15,178.7237642383838
2021-12-30 18:00:00,186.0,156.69659278203815
2021-12-30 19:00:00,152.59,153.68920972374204
2021-12-30 20:00:00,141.33,141.41522187779557
2021-12-30 21:00:00,135.0,116.71061646426942
2021-12-30 22:00:00,94.9,114.48324146482433
2021-12-30 23:00:00,55.65,93.0926531494332
2021-12-31 00:00:00,5.71,56.393787205882866
2021-12-31 01:00:00,26.15,42.38159948326044
2021-12-31 02:00:00,25.12,33.713304447063166
2021-12-31 03:00:00,0.0,21.236191667068155
2021-12-31 04:00:00,0.0,22.487951405642786
2021-12-31 05:00:00,0.04,43.73547671512667
2021-12-31 06:00:00,23.0,72.94381263319518
2021-12-31 07:00:00,90.0,116.24337565473482
2021-12-31 08:00:00,129.45,148.6001039081807
2021-12-31 09:00:00,136.35,153.9285147945093
2021-12-31 10:00:00,110.83,140.08263852743218
2021-12-31 11:00:00,105.86,120.58224453253592
2021-12-31 12:00:00,97.83,119.9755380273058
2021-12-31 13:00:00,75.0,116.23636073880267
2021-12-31 14:00:00,99.0,123.49085803246024
2021-12-31 15:00:00,99.9,130.74829783197967
2021-12-31 16:00:00,139.3,120.57391889622785
2021-12-31 17:00:00,142.53,164.10912692329222
2021-12-31 18:00:00,130.0,147.26427402415342
2021-12-31 19:00:00,74.9,144.04931280870935
2021-12-31 20:00:00,94.0,138.3330572499837
2021-12-31 21:00:00,84.9,119.80613878280556
2021-12-31 22:00:00,99.0,112.85091525503164
2021-12-31 23:00:00,98.2,80.694725401434
2022-01-01 00:00:00,124.7,84.91710274652662
2022-01-01 01:00:00,124.7,69.88006203647267
2022-01-01 02:00:00,134.0,56.25862877444814
2022-01-01 03:00:00,58.8,46.09175868159801
2022-01-01 04:00:00,37.67,43.682049763047836
2022-01-01 05:00:00,39.7,53.00859446507241
2022-01-01 06:00:00,40.59,67.97264535118292
2022-01-01 07:00:00,43.26,94.60388238105458
2022-01-01 08:00:00,49.66,119.68732973634273
2022-01-01 09:00:00,70.05,127.56706146241264
2022-01-01 10:00:00,76.79,118.7408166464576
2022-01-01 11:00:00,84.1,111.95140876821728
2022-01-01 12:00:00,94.74,105.55989918945706
2022-01-01 13:00:00,96.8,91.55947343254037
2022-01-01 14:00:00,97.17,99.25400410961144
2022-01-01 15:00:00,101.27,103.44972834602174
2022-01-01 16:00:00,126.6,113.09283638574574
2022-01-01 17:00:00,149.97,134.40612396106343
2022-01-01 18:00:00,146.33,130.1224057665868
2022-01-01 19:00:00,140.28,101.32966878301133
2022-01-01 20:00:00,121.88,109.31859111044986
2022-01-01 21:00:00,102.61,103.87351067089044
2022-01-01 22:00:00,97.46,97.81483792823411
2022-01-01 23:00:00,85.16,76.10342958869725
2022-01-02 00:00:00,57.08,71.7428573053367
2022-01-02 01:00:00,52.59,52.887935852637405
2022-01-02 02:00:00,48.97,47.057820471770896
2022-01-02 03:00:00,34.94,36.399227596441946
2022-01-02 04:00:00,29.56,23.151693074733238
2022-01-02 05:00:00,33.97,31.836528994919497
2022-01-02 06:00:00,34.52,46.60321100138935
2022-01-02 07:00:00,41.8,64.14925583656596
2022-01-02 08:00:00,48.95,79.19525191081762
2022-01-02 09:00:00,60.01,95.99289954205831
2022-01-02 10:00:00,70.09,91.48651482410176
2022-01-02 11:00:00,66.26,91.77339056402205
2022-01-02 12:00:00,64.54,91.67127721443046
2022-01-02 13:00:00,46.96,86.49494227722275
