datetime,price_real,forecasted_price
2021-12-29 00:00:00,112.06,100.46887210853838
2021-12-29 01:00:00,93.27,72.21181279834997
2021-12-29 02:00:00,94.37,56.994967970249924
2021-12-29 03:00:00,90.82,25.90989619654455
2021-12-29 04:00:00,94.01,5.7822452480388815
2021-12-29 05:00:00,117.63,56.331656419047825
2021-12-29 06:00:00,139.98,143.6762451634209
2021-12-29 07:00:00,188.0,163.28482349565007
2021-12-29 08:00:00,200.0,209.8268913732915
2021-12-29 09:00:00,203.45,221.72013482080868
2021-12-29 10:00:00,204.2,211.876018030414
2021-12-29 11:00:00,204.38,222.13182142951868
2021-12-29 12:00:00,205.61,215.4023921951803
2021-12-29 13:00:00,205.62,207.02941963485878
2021-12-29 14:00:00,205.7,206.0351703346964
2021-12-29 15:00:00,200.0,209.65098340096063
2021-12-29 16:00:00,195.99,200.05797918314516
2021-12-29 17:00:00,203.44,223.06577161426173
2021-12-29 18:00:00,183.93,198.45059835125198
2021-12-29 19:00:00,163.63,189.5750401968292
2021-12-29 20:00:00,130.06,158.5614467108155
2021-12-29 21:00:00,108.64,115.00322174249995
2021-12-29 22:00:00,106.34,116.78098958712451
2021-12-29 23:00:00,83.35,56.89541617845238
2021-12-30 00:00:00,73.08,93.15188093144477
2021-12-30 01:00:00,47.86,60.79296927808024
2021-12-30 02:00:00,33.12,44.611071111567234
2021-12-30 03:00:00,25.56,18.158333520989665
2021-12-30 04:00:00,21.36,-1.9697256809112074
2021-12-30 05:00:00,43.1,23.706326994074512
2021-12-30 06:00:00,52.97,91.76244730587715
2021-12-30 07:00:00,98.62,131.2058590244558
2021-12-30 08:00:00,118.45,165.53527962957162
2021-12-30 09:00:00,130.0,174.03454233596545
2021-12-30 10:00:00,130.0,158.5031300336423
2021-12-30 11:00:00,100.0,163.69787558496185
2021-12-30 12:00:00,130.0,158.99420014012003
2021-12-30 13:00:00,112.43,161.55109942759077
2021-12-30 14:00:00,109.9,168.83938001637625
2021-12-30 15:00:00,140.0,180.89814701099633
2021-12-30 16:00:00,117.51,181.3703509575058
2021-12-30 17:00:00,182.15,209.9818558863168
2021-12-30 18:00:00,186.0,194.666060608636
2021-12-30 19:00:00,152.59,175.55284602339887
2021-12-30 20:00:00,141.33,145.7650933718506
2021-12-30 21:00:00,135.0,116.82702725147308
2021-12-30 22:00:00,94.9,120.38610287653262
2021-12-30 23:00:00,55.65,84.68909752952916
2021-12-31 00:00:00,5.71,33.30476571401491
2021-12-31 01:00:00,26.15,-6.812908858881867
2021-12-31 02:00:00,25.12,-14.016734940043182
2021-12-31 03:00:00,0.0,-36.211171964232506
2021-12-31 04:00:00,0.0,-37.60902410626909
2021-12-31 05:00:00,0.04,-12.6416580754654
2021-12-31 06:00:00,23.0,45.5962986820276
2021-12-31 07:00:00,90.0,101.09823583478827
2021-12-31 08:00:00,129.45,147.84114366696812
2021-12-31 09:00:00,136.35,148.97762527319466
2021-12-31 10:00:00,110.83,132.7611872172821
2021-12-31 11:00:00,105.86,133.84100991655274
2021-12-31 12:00:00,97.83,145.6602605845404
2021-12-31 13:00:00,75.0,142.6958936742717
2021-12-31 14:00:00,99.0,148.64860327800452
2021-12-31 15:00:00,99.9,158.9488740778308
2021-12-31 16:00:00,139.3,150.81968338333834
2021-12-31 17:00:00,142.53,194.20911009835237
2021-12-31 18:00:00,130.0,171.6970593245554
2021-12-31 19:00:00,74.9,155.5362262944842
2021-12-31 20:00:00,94.0,118.66338159774315
2021-12-31 21:00:00,84.9,105.11489045018544
2021-12-31 22:00:00,99.0,102.4170157316949
2021-12-31 23:00:00,98.2,46.65733612448332
2022-01-01 00:00:00,124.7,62.81691005976415
2022-01-01 01:00:00,124.7,8.392775049132618
2022-01-01 02:00:00,134.0,-4.881020389310831
2022-01-01 03:00:00,58.8,-9.959036676537956
2022-01-01 04:00:00,37.67,-16.503864909914405
2022-01-01 05:00:00,39.7,-31.3696370638592
2022-01-01 06:00:00,40.59,-5.329429220781102
2022-01-01 07:00:00,43.26,44.748253127122325
2022-01-01 08:00:00,49.66,100.25968641755854
2022-01-01 09:00:00,70.05,115.44160074772218
2022-01-01 10:00:00,76.79,95.49561048507441
2022-01-01 11:00:00,84.1,87.05361570980251
2022-01-01 12:00:00,94.74,100.7487614308177
2022-01-01 13:00:00,96.8,71.44425961040024
2022-01-01 14:00:00,97.17,79.07629476154261
2022-01-01 15:00:00,101.27,116.28550492564621
2022-01-01 16:00:00,126.6,135.08309123870242
2022-01-01 17:00:00,149.97,188.87788342234364
2022-01-01 18:00:00,146.33,179.3099484498594
2022-01-01 19:00:00,140.28,150.53757969417333
2022-01-01 20:00:00,121.88,110.91489532260049
2022-01-01 21:00:00,102.61,76.98015033060145
2022-01-01 22:00:00,97.46,79.04002243783498
2022-01-01 23:00:00,85.16,34.8180064886796
2022-01-02 00:00:00,57.08,41.9232578740077
2022-01-02 01:00:00,52.59,9.714898634829973
2022-01-02 02:00:00,48.97,-7.107213228564164
2022-01-02 03:00:00,34.94,-37.86106738633344
2022-01-02 04:00:00,29.56,-81.62748707241511
2022-01-02 05:00:00,33.97,-112.70457690553673
2022-01-02 06:00:00,34.52,-99.01032076958448
2022-01-02 07:00:00,41.8,-140.78391665921214
2022-01-02 08:00:00,48.95,-64.11024627479699
2022-01-02 09:00:00,60.01,-2.3399538599904144
2022-01-02 10:00:00,70.09,2.702579877548115
2022-01-02 11:00:00,66.26,42.150624790892124
2022-01-02 12:00:00,64.54,67.55765835939494
2022-01-02 13:00:00,46.96,48.3641407799366
2022-01-02 14:00:00,49.06,34.02215043812941
2022-01-02 15:00:00,74.99,74.75234392930214
2022-01-02 16:00:00,85.0,98.84322911401935
2022-01-02 17:00:00,100.0,147.6371867222179
2022-01-02 18:00:00,109.9,149.63948058472297
2022-01-02 19:00:00,99.9,137.02257566115756
2022-01-02 20:00:00,77.0,101.85884807535494
2022-01-02 21:00:00,46.16,73.31072743377362
2022-01-02 22:00:00,46.29,77.00530411959336
2022-01-02 23:00:00,32.93,-13.973671015327547
2022-01-03 00:00:00,0.31,11.300805506232347
2022-01-03 01:00:00,-0.01,-23.500071325324082
2022-01-03 02:00:00,-0.07,-34.37042661443105
2022-01-03 03:00:00,-1.05,-100.53995069662979
2022-01-03 04:00:00,-1.0,-87.09767207603619
2022-01-03 05:00:00,0.0,-77.116283896493
2022-01-03 06:00:00,35.97,39.91445346042252
2022-01-03 07:00:00,90.34,91.92236468735761
2022-01-03 08:00:00,120.0,123.20028326985448
2022-01-03 09:00:00,129.9,107.6376948024363
2022-01-03 10:00:00,119.04,74.13155018465969
2022-01-03 11:00:00,119.19,63.119783900414895
2022-01-03 12:00:00,120.0,65.60536816338957
2022-01-03 13:00:00,122.62,73.52090198548396
2022-01-03 14:00:00,138.18,95.3371926034673
2022-01-03 15:00:00,143.1,124.28054698345873
2022-01-03 16:00:00,136.0,135.44118101756825
2022-01-03 17:00:00,148.49,191.1864360278406
2022-01-03 18:00:00,214.0,181.19757436987922
2022-01-03 19:00:00,192.0,154.92728350361858
2022-01-03 20:00:00,149.8,135.6178308595122
2022-01-03 21:00:00,144.22,95.52538387285344
2022-01-03 22:00:00,130.0,82.7630647686305
2022-01-03 23:00:00,110.0,78.40651819176992
2022-01-04 00:00:00,194.9,90.93325697323885
2022-01-04 01:00:00,137.25,82.7617632213769
2022-01-04 02:00:00,137.2,82.10513482239205
2022-01-04 03:00:00,119.31,72.79094224438444
2022-01-04 04:00:00,117.13,82.23682677145837
2022-01-04 05:00:00,119.9,99.80770967476688
2022-01-04 06:00:00,156.91,133.88286377797624
2022-01-04 07:00:00,182.64,186.15954180146736
2022-01-04 08:00:00,178.91,208.3082473858257
2022-01-04 09:00:00,190.0,202.3659552868195
2022-01-04 10:00:00,189.88,191.41706293495602
2022-01-04 11:00:00,182.42,178.51065790177603
2022-01-04 12:00:00,182.46,170.54321802900049
2022-01-04 13:00:00,179.59,163.05158969238582
2022-01-04 14:00:00,179.0,174.3486947572245
2022-01-04 15:00:00,180.93,194.00369006310774
2022-01-04 16:00:00,166.69,203.77416256407076
2022-01-04 17:00:00,189.88,211.75034289612233
2022-01-04 18:00:00,184.94,247.14795938280827
2022-01-04 19:00:00,178.99,202.81517474610078
2022-01-04 20:00:00,156.12,169.12496858824346
2022-01-04 21:00:00,154.99,139.73983765574994
2022-01-04 22:00:00,137.92,121.71925658534121
2022-01-04 23:00:00,106.0,92.81583214390821
2022-01-05 00:00:00,128.88,79.44133169293823
2022-01-05 01:00:00,113.88,59.47584351232279
2022-01-05 02:00:00,84.5,50.79307254910559
2022-01-05 03:00:00,75.38,43.682765082408245
2022-01-05 04:00:00,79.11,35.351780399595896
2022-01-05 05:00:00,94.79,38.741882759559026
2022-01-05 06:00:00,158.0,67.32336203802356
2022-01-05 07:00:00,188.04,123.0665942548857
2022-01-05 08:00:00,227.4,143.29708704464662
2022-01-05 09:00:00,231.0,150.5296961292785
2022-01-05 10:00:00,228.7,133.06073269180055
2022-01-05 11:00:00,220.0,121.02962596228551
2022-01-05 12:00:00,198.63,122.08386498718531
2022-01-05 13:00:00,200.0,122.05401016403896
2022-01-05 14:00:00,220.0,135.64064731000693
2022-01-05 15:00:00,215.0,153.6281591845813
2022-01-05 16:00:00,228.7,159.66829657798812
2022-01-05 17:00:00,299.0,192.15017454546688
2022-01-05 18:00:00,315.25,198.42377400868483
2022-01-05 19:00:00,251.03,181.75679086473434
2022-01-05 20:00:00,181.1,171.94227432831937
2022-01-05 21:00:00,227.8,151.06395653503353
2022-01-05 22:00:00,141.45,136.0170204402809
2022-01-05 23:00:00,140.0,120.46114142150616
2022-01-06 00:00:00,225.0,133.33128875880328
2022-01-06 01:00:00,187.87,118.00328164913611
2022-01-06 02:00:00,218.0,121.6912168685492
2022-01-06 03:00:00,188.0,118.61046151210562
2022-01-06 04:00:00,199.9,130.60231655708074
2022-01-06 05:00:00,187.0,146.7863332567166
2022-01-06 06:00:00,215.56,186.2363312312966
2022-01-06 07:00:00,228.25,257.93690392344047
2022-01-06 08:00:00,250.0,303.86727167619387
2022-01-06 09:00:00,292.55,305.24957211056085
2022-01-06 10:00:00,268.67,275.7143525242635
2022-01-06 11:00:00,231.9,220.22629091660127
2022-01-06 12:00:00,226.0,194.592518712661
2022-01-06 13:00:00,209.2,187.28571128914865
2022-01-06 14:00:00,216.06,205.08322666868102
2022-01-06 15:00:00,230.77,202.33898402932772
2022-01-06 16:00:00,245.95,217.5554736992543
2022-01-06 17:00:00,274.11,274.6062359865002
2022-01-06 18:00:00,273.44,234.7464082168565
2022-01-06 19:00:00,219.1,203.0090827638419
2022-01-06 20:00:00,218.58,171.26524231205084
2022-01-06 21:00:00,203.31,173.66272846934166
2022-01-06 22:00:00,184.7,132.71665632356658
2022-01-06 23:00:00,136.48,105.0572161070558
2022-01-07 00:00:00,128.92,129.13827107367712
2022-01-07 01:00:00,127.98,109.20470591368938
2022-01-07 02:00:00,115.93,91.09051722450639
2022-01-07 03:00:00,107.42,97.97923634020718
2022-01-07 04:00:00,107.3,98.76622577415061
2022-01-07 05:00:00,117.59,109.85810817056299
2022-01-07 06:00:00,153.61,139.97033143301968
2022-01-07 07:00:00,189.3,187.0015742489533
2022-01-07 08:00:00,229.9,217.67372267869635
2022-01-07 09:00:00,255.0,236.16720327696663
2022-01-07 10:00:00,240.0,211.6056945711625
2022-01-07 11:00:00,245.4,181.9347146991956
2022-01-07 12:00:00,210.08,165.51956400564202
2022-01-07 13:00:00,240.0,159.55626251012254
2022-01-07 14:00:00,233.06,177.99880586055755
2022-01-07 15:00:00,224.37,176.89348690439004
2022-01-07 16:00:00,240.0,191.98476906228024
2022-01-07 17:00:00,244.59,258.0380547367779
2022-01-07 18:00:00,263.14,232.96228770095718
2022-01-07 19:00:00,262.0,213.49158382262226
2022-01-07 20:00:00,238.03,202.1102210296025
2022-01-07 21:00:00,213.81,200.7062445490993
2022-01-07 22:00:00,258.0,186.0637822820466
2022-01-07 23:00:00,257.25,161.82136658407194
2022-01-08 00:00:00,200.3,232.42847517410033
2022-01-08 01:00:00,176.2,204.59061699605027
2022-01-08 02:00:00,166.0,192.17686067216547
2022-01-08 03:00:00,162.38,181.7600425265833
2022-01-08 04:00:00,160.0,177.31534102442444
2022-01-08 05:00:00,154.3,169.71136856344168
2022-01-08 06:00:00,166.0,174.80970783862617
2022-01-08 07:00:00,182.91,185.94124374472696
2022-01-08 08:00:00,215.89,220.87974593587947
2022-01-08 09:00:00,231.0,248.71195157363536
2022-01-08 10:00:00,228.95,224.44219057458218
2022-01-08 11:00:00,215.39,190.2072832803397
2022-01-08 12:00:00,206.68,173.67650333356016
2022-01-08 13:00:00,185.0,161.0824133040905
2022-01-08 14:00:00,169.52,164.96375608659494
2022-01-08 15:00:00,162.8,155.4152491340413
2022-01-08 16:00:00,161.9,166.03734128545017
2022-01-08 17:00:00,189.9,210.49633704107163
2022-01-08 18:00:00,200.3,199.84675541490498
2022-01-08 19:00:00,200.0,187.2232656240861
2022-01-08 20:00:00,232.0,175.36841729294497
2022-01-08 21:00:00,165.75,157.50430721126008
2022-01-08 22:00:00,149.61,153.02034050348584
2022-01-08 23:00:00,149.6,118.91004369759209
2022-01-09 00:00:00,141.32,121.44279845715224
2022-01-09 01:00:00,100.0,107.01633848390885
2022-01-09 02:00:00,80.24,104.39918035080983
2022-01-09 03:00:00,55.46,90.82094059956617
2022-01-09 04:00:00,49.29,72.27509144180314
2022-01-09 05:00:00,50.64,60.550651999479726
2022-01-09 06:00:00,74.29,74.90078326200297
2022-01-09 07:00:00,87.0,87.08712525001124
2022-01-09 08:00:00,99.94,130.13871400347887
2022-01-09 09:00:00,185.2,163.28654484544964
2022-01-09 10:00:00,163.0,169.8865101604694
2022-01-09 11:00:00,149.65,167.65919219632684
2022-01-09 12:00:00,166.7,157.0386315442518
2022-01-09 13:00:00,165.06,159.31196809509333
